,feature_id,contained
2186,0x21f07de34f1f4eb3:0xdf110608bcc082f9,False
2187,0x2a31e22d21570c51:0x400f6382479e850,False
2188,0x2a327ec8052c132f:0xca7f03b36747d813,False
2189,0x2a32966cdb47733d:0x304f0b535df55d0,False
2190,0x2a3297bc5d2e5065:0x504f0b535df40e0,False
2191,0x2a32b45c548eab5d:0x504f0b535df43e0,False
2192,0x2a391986cdb08f67:0x400f6382479c070,False
2193,0x2a4d67c91a220b61:0x66e6dade37fce1ce,False
2194,0x2bda44c0703c3a03:0x400f6382479dc10,False
2195,0x2cc0a0fc9f59043f:0x30217a82a247c20,False
2196,0x697862555ba22413:0x400eef17f207860,False
2197,0x6ab735c7c526b33f:0x4033654628ec640,False
2198,0x6ac30469ecf799c3:0x50579a430a0d4f0,False
2199,0x6acd4dc9b65fc4a1:0x50579a430a0d5e0,False
2200,0x6acd4dfacb74f9cb:0x40579a430a0cf30,False
2201,0x6ad1445430931879:0x40579a430a0b720,False
2202,0x6ad4727b0417d681:0x4045675218ccda0,False
2203,0x6ad60b2a48d44683:0x5045675218ce240,True
2204,0x6ad6109b76013149:0x5045675218ce0f0,True
2205,0x6ad610a973e6c281:0x5045675218ce020,True
2206,0x6ad6140c20dc0331:0x5045675218cdea0,True
2207,0x6ad6162ae837ad2f:0x5045675218cdd90,False
2208,0x6ad6178027e4bc99:0x5045675218ce030,False
2209,0x6ad61b86c6f44bc5:0x5045675218ce0b0,False
2210,0x6ad63ced2679a4cd:0x5045675218cdbb0,False
2211,0x6ad642af0f11fd81:0x5045675218ce7e0,True
2212,0x6ad64456e71092f9:0x5045675218cd3c0,True
2213,0x6ad64583e8b67cc7:0x5045675218cd200,True
2214,0x6ad6468dfb5a1305:0x5045675218cd4c0,True
2215,0x6ad646b5d2ba4df7:0x4045675218ccd90,False
2216,0x6ad648bf8539b447:0x5045675218cd130,True
2217,0x6ad6493947b53431:0x5045675218cd080,True
2218,0x6ad64e893ad501e1:0x5045675218ccfd0,False
2219,0x6ad6523220f38a83:0x5045675218ccea0,False
2220,0x6ad65f984f5edb83:0x5045675218cd3b0,True
2221,0x6ad6694cf6cacd51:0x5045675218cddb0,True
2222,0x6ad66b2665fa6e53:0x5045675218cdaf0,True
2223,0x6ad66bb67ebd66cb:0x5045675218cdb40,True
2224,0x6ad6850d13023053:0x5045675218ce940,False
2225,0x6ad68873e2148ac7:0x5045675218cdc90,False
2226,0x6ad688b40a9fb505:0x5045675218ce8f0,True
2227,0x6ad6ecdfbb149633:0x99962ac4a94dca9e,False
2228,0x6ad6f9776c84f27b:0x5045675218cce30,False
2229,0x6ad883d0e75904b5:0x40579a430a09820,False
2230,0x6ad8840dff08faab:0x50579a430a0db30,False
2231,0x6b0a99a62c85b959:0x40609b49043c410,False
2232,0x6b0f71b04ca4913b:0x50609b490442530,False
2233,0x6b10184b2c18b8f1:0x40609b490435b90,False
2234,0x6b102cd0e28c4861:0x50609b4904423f0,False
2235,0x6b126f6dabac1653:0xe51c03d69962c209,False
2236,0x6b12976ef7ab2f15:0x5017d681632aa80,True
2237,0x6b129838f39a743f:0x3017d681632a850,False
2238,0x6b129934799f9a5f:0x5017d681632c7a0,True
2239,0x6b12a29795cee0c9:0x5017d681632ad50,True
2240,0x6b12a3ef6f0260a9:0x5017d681632b030,True
2241,0x6b12ac3bad92ffa3:0x5017d681632c210,False
2242,0x6b12b21cf651e6ab:0x5017d681632c800,True
2243,0x6b12b3ce176e4569:0x5017d681632c000,True
2244,0x6b12b998bee6e1bd:0x5017d681632bb60,True
2245,0x6b12bc1b89bc8969:0x5017d681632ad00,True
2246,0x6b12bcb937ef8ab7:0x5017d681632ac20,True
2247,0x6b12bd33b7456a37:0x5017d681632c0d0,True
2248,0x6b131ad136a8c94b:0x4017d681632a8c0,False
2249,0x6b14801aaa6077b1:0x13d5967f301dd26c,False
2250,0x6b16487d9ce1b147:0x40609b490441440,False
2251,0x6b164ca3b20b34bb:0x400ea6ea7695970,False
2252,0x6b18994788e09f6f:0x40609b49043ef50,False
2253,0x6b2159bc3b0475f1:0x40579a430a058f0,False
2254,0x6b23e043cdf21f93:0x40609b49043e4c0,False
2255,0x6b72ccf31f32884d:0x3017d681632a870,False
2256,0x6b733e1371c702e5:0x4017d681632a8a0,False
2257,0x6b73441dfd181b97:0xcee0ec262e12c126,False
2258,0x6b909e6f055f909d:0x40609b49043f890,False
2259,0x6b90ffd4c1afde59:0x50609b490443040,False
2260,0x6b9110272186ace7:0x502a35af3dea630,True
2261,0x6b911a472b5d60b7:0x302a35af3deaf70,False
2262,0x6b9377cf7791716f:0x502a35af3dea8d0,False
2263,0x6b9644ba48e3658f:0x400eef17f20bf50,False
2264,0x6b9c0e4e8be97c93:0x40609b490439470,False
2265,0x6b9dff5c34ecc9c1:0x50609b490442e40,False
2266,0x6bc275a1b8de1431:0x400eef17f20d7d0,False
2267,0x6bc3009a8b9718cb:0x400eef17f209450,False
2268,0x6bd5f029558a6497:0x400eef17f2081b0,False
2269,0x6bdbd36e9d4ae2eb:0x400eef17f2094a0,False
2270,0x6beb7dc5418850fd:0x400eef17f20f5a0,False
2271,0x6bebb93f0664d9a3:0x400eef17f20d7c0,False
2272,0xaa6e0a93f4b9cfa7:0x403c94dd0dde710,False
2273,0xaa7a0a35aa0653f9:0x403c94dd0de0f40,False
2274,0x6b937fb66d7d48ed:0x302a35af3deaf50,False
2275,0x6ad7599ea07a6711:0x40579a430a088b0,False
2276,0x6b91579aac93d233:0x402a35af3deaf40,False
2277,0x2c569b6760b37163:0x26030bfcc0920532,False
2278,0x2d540abdb9e20b2d:0x52f556dada3216a4,False
2279,0x2d93e03ef72f9f91:0x3030bfbcaf770c0,False
2280,0x2d95bbbd66fc70af:0x3030bfbcaf770d0,False
2281,0x2d97f519d41f3eaf:0x664cb969301936de,False
2282,0x2d98ecde0b6b7183:0x1397347f9e562fc7,False
2283,0x2dad1a3ab09966e1:0x23c432d345236f1c,False
2284,0x2db58bd13e1c9627:0xb90f58a9623e07f8,False
2285,0x2dbee329d96c4671:0x3030bfbcaf770b0,False
2286,0x2dcdbf5f22de1ef1:0x3030bfbcaf7d0d0,False
2287,0x2dd148a12280c565:0xa9c6761373a5322f,False
2288,0x2dd15aeb98f842ab:0x4027a76e3530a90,False
2289,0x2dd190e8522f64c5:0xceec399aae0afb92,False
2290,0x2dd2388fc2de0a0b:0xdac0d412e07ae170,False
2291,0x2dd23a5be9804c43:0xb7d0c1d30d7b6159,False
2292,0x2dd23bba1d8ccc81:0x4030bfbca7d2be0,False
2293,0x2dd23c589a2ccd79:0x4030bfbca7d2bf0,False
2294,0x2dd2409b0e5e80db:0xe27334e8ccb9374a,False
2295,0x2dd244c6d5ad1f8f:0x73840119194c50f4,False
2296,0x2dd24699ccf67337:0x4030bfbca7d2c00,False
2297,0x2dd62822063dc2fb:0x78879446481a4da2,False
2298,0x2dd65dab51496717:0x31d756cd65c75b98,False
2299,0x2dd6dcdcd94f074d:0xe056035859f6e572,False
2300,0x2dd727cc03725e3f:0x9161edb4c392f039,False
2301,0x2dd77e09e1df0443:0x220d11dc60ada51e,False
2302,0x2dd7ad99c0c9e679:0x46c5d0faa7c56181,False
2303,0x2dd7c5e1a5fb57df:0xbe8c958dde768096,False
2304,0x2dd7e1343346658b:0x96cbcb91139dab36,False
2305,0x2dd7fbf8381ac47f:0x3027a76e352be40,False
2306,0x2dd8000a380d85ef:0x4027a76e3532af0,False
2307,0x2dd800504acb3253:0x25d71798cd652fb9,False
2308,0x2dd80f60554b1adf:0xe181faf130f4decf,False
2309,0x2de4209aa1eec961:0x26030bfcc09204d2,False
2310,0x2de686ad57aa9fdf:0xd1f27863d3f52ead,False
2311,0x2df14710964d9c91:0xcaa6ec96c2aea6d2,False
2312,0x2df67f9e3a5b4857:0xd9d9678dade6eae3,False
2313,0x2dfcbf116a995427:0xfa758015ddea8a0a,False
2314,0x2e1d58f604b0799b:0x511ef9501fc9ffe3,False
2315,0x2e22c86f1508987f:0x3039d80b220cfb0,False
2316,0x2e22f24b8e2c75d5:0x4039d80b2210070,False
2317,0x2e25889ab3e2cd3b:0xd15a99c70ab2d90d,False
2318,0x2e2d74ff1941e87f:0x4039d80b220f570,False
2319,0x2e2f9220b6512c75:0x4039d80b220ea80,False
2320,0x2e30e25ac964e19b:0x3039d80b220cc30,False
2321,0x2e315c812646b345:0x4039d80b220e3d0,False
2322,0x2e36b01e37e39279:0xa079b576e790a6ea,False
2323,0x2e3770663f9b8ecb:0x3039d80b220d0d0,False
2324,0x2e38a8c34478c437:0xf70e2cc30246368,False
2325,0x2e38f88ca0ad03db:0x4039d80b220ff70,False
2326,0x2e3b75e8fc27a3e3:0x3039d80b220d0c0,False
2327,0x2e40bbf7727ecf8d:0x3039d80b220cf40,False
2328,0x2e40da46f3aa6fbf:0x3039d80b220cc40,False
2329,0x2e418b0dbb534a61:0x301e8f1fc28b8d0,False
2330,0x2e42032bd51b0dbd:0xedd5826ab3c895da,False
2331,0x2e421acfcc4952a1:0xac392b92241e55ae,False
2332,0x2e42235e286c1ed9:0x401e8f1fc28c2a0,False
2333,0x2e4274bdd5c1b1e9:0x401576d14fed3b0,False
2334,0x2e4757a0fc011497:0x4039d80b2210a40,False
2335,0x2e650c8d0abed43b:0x4027a76e3530950,False
2336,0x2e6542e81e8f0975:0x4027a76e352e4c0,False
2337,0x2e6559d75fd2e9bb:0x4027a76e352e5e0,False
2338,0x2e655c3136423d1d:0x4027a76e352e4a0,False
2339,0x2e658f354f5355ad:0xe17420f158f675d0,False
2340,0x2e6852f4f71b004b:0x401e8f1fc28dad0,False
2341,0x2e68544412c2961d:0x401e8f1fc28db90,False
2342,0x2e68549b604a35ad:0x401e8f1fc28dac0,False
2343,0x2e688b432de520d3:0x401e8f1fc28c530,False
2344,0x2e688dbbf408c7b7:0xfd802e52d5377730,False
2345,0x2e6894a6dc647697:0xcd863ff6a6168c1a,False
2346,0x2e68b0af9d0e21f3:0x392c1c8ba9e0bb63,False
2347,0x2e68b18dcc59b3e5:0x401e8f1fc28c890,False
2348,0x2e68b1e90e25ddc5:0xe74d9220620ff939,False
2349,0x2e68c117b71fc007:0x401e8f1fc28c780,False
2350,0x2e68c15d1b154a47:0x2558b35451ee270c,False
2351,0x2e68c1b1efbe8a69:0x401e8f1fc28c670,False
2352,0x2e68c331759bd33d:0x401e8f1fc28c710,False
2353,0x2e68c477ab78ea63:0x401e8f1fc28c700,False
2354,0x2e68c8ad21f2a475:0x401e8f1fc28c790,False
2355,0x2e68c8e9c4bcd9b9:0xaaee793cd6af76aa,False
2356,0x2e68d14065ae50ad:0x401e8f1fc28cd70,False
2357,0x2e68dd8b43fb4d7d:0x401e8f1fc28c730,False
2358,0x2e68e103befbd76d:0x1bb5bfc79b0edef1,False
2359,0x2e68e25c4b5a215f:0x401e8f1fc28c640,False
2360,0x2e68e34d4d77b95d:0xf02643180ed09f1f,False
2361,0x2e68e378e56266f7:0x401e8f1fc28c560,False
2362,0x2e68e43e8ebf7617:0x501e8f1fc2974e0,False
2363,0x2e68e6398252477f:0x146a1f93d3e815b2,False
2364,0x2e68ea287d098d5d:0xcacdcb951379367d,False
2365,0x2e68eb5e5029ea77:0x401e8f1fc28c6c0,False
2366,0x2e68ebc4a7b21951:0x401e8f1fc28c6b0,False
2367,0x2e68ecf3e940f8af:0x56c4aa0f71fab073,False
2368,0x2e68edcfb8afb603:0x85a6a2316b27553b,False
2369,0x2e68eeafdc2f9c3b:0x401e8f1fc28c6d0,False
2370,0x2e68ef4115d2c0bf:0x401e8f1fc28c5b0,False
2371,0x2e68f01ab5534a5f:0x86ccd6307fa88dc6,False
2372,0x2e68fc3cdc84f1e1:0x401e8f1fc28c5f0,False
2373,0x2e6901ebb1e732e1:0x401e8f1fc28c600,False
2374,0x2e6902ceed337d93:0x401e8f1fc28c580,False
2375,0x2e690e60454c6667:0x7ee7eda6d6e4556f,False
2376,0x2e693c919ece3ed5:0x630f121657291f0,False
2377,0x2e6972166d96254d:0x401576d14fed9f0,False
2378,0x2e697621b1eb7be5:0x96db7cfad0952f51,False
2379,0x2e6977c0a250cc57:0x12f70f26690a7db7,False
2380,0x2e69780f4b22834f:0x3f21d3f70aaef632,False
2381,0x2e697fdf0cdd47ef:0x401576d14fed990,False
2382,0x2e698671b82e87bf:0xe7318771148e5f8a,False
2383,0x2e698c6900964f69:0xd00495351896398,False
2384,0x2e69935876c13dbb:0x401576d14fed500,False
2385,0x2e6995bd50c12013:0x401576d14fed580,False
2386,0x2e69b66e6e721919:0x401576d14fed530,False
2387,0x2e69bc0d7468736b:0x401576d14fed560,False
2388,0x2e69bfb4b9d3383b:0xae77319798b605c8,False
2389,0x2e69c1e7cdd2e8d3:0x401576d14fed590,False
2390,0x2e69c26e7e449561:0x4d99c3463a744dc4,False
2391,0x2e69c283654f6c5b:0x1065b23dfdb2c13b,False
2392,0x2e69c329fef3c06d:0x17470854457788d7,False
2393,0x2e69c44a0cd6aab5:0x301576d14feb9a0,False
2394,0x2e69c4cf1eade9fd:0x401576d14fed4b0,False
2395,0x2e69c74d12134051:0x401576d14fed570,False
2396,0x2e69c9d87cfa574b:0x401576d14fed550,False
2397,0x2e69cb8463fa99ff:0xe21049158a22633,False
2398,0x2e69cbdf89015cd7:0x401576d14fed3d0,False
2399,0x2e69ce960ec2ed0b:0x401576d14fed3f0,False
2400,0x2e69cf95cd5f0679:0x401576d14fed4e0,False
2401,0x2e69dab8cefcc3cd:0x401576d14fed3e0,False
2402,0x2e69e214479840c9:0x533b34ef3295d219,False
2403,0x2e69e5dccf01caf5:0x401576d14fed410,False
2404,0x2e69e73d8d465ec3:0x401576d14fed420,False
2405,0x2e69e7849a168057:0x7a7c300739a5e55e,False
2406,0x2e69e7ed3f257b6f:0x401576d14fed400,False
2407,0x2e69ec0828bcde9f:0x301576d150524f0,False
2408,0x2e69f1ec2422b0b3:0x39a0d0fe47404d02,True
2409,0x2e69f2d148fbe713:0x6e667d52ebedf5a9,False
2410,0x2e69f3e945e34b9d:0x5371bf0fdad786a2,False
2411,0x2e69f436b8c94b07:0x6ea6d5398b7c82f6,True
2412,0x2e69f58ab1132fd5:0x2623f5a6c83f3b27,False
2413,0x2e69f7c9d110d719:0x300c5e82dd4b8a0,False
2414,0x2e69f8e853d2e38d:0x301576d14feb9c0,False
2415,0x2e69fab10419c095:0x8706481c2c4aafe4,False
2416,0x2e6eb822315f61c5:0x401e8f1fc28cf80,False
2417,0x2e6eb951a07812b7:0x9f2e03cfbf1b0b2f,False
2418,0x2e6ebefc9517f7d5:0x401e8f1fc28cee0,False
2419,0x2e6ee01d03f0b00f:0x9bae52b5f6b525e2,False
2420,0x2e6ee03bb9c73a45:0x401e8f1fc28df00,False
2421,0x2e6ee21987bfbd75:0xc13dcdbb3e797d82,False
2422,0x2e6ee2649e6e5bbb:0x70a07638a7fe12fe,False
2423,0x2e6ee3ddea205bf5:0x7a3b1753dd442fdb,False
2424,0x2e6f1422db86b057:0x401e8f1fc28e2a0,False
2425,0x2e6f166ebefb5c01:0x401e8f1fc28e2b0,False
2426,0x2e6f1f75257b3163:0x401e8f1fc28df70,False
2427,0x2e6f2f59c5f0748d:0x401e8f1fc28cbc0,True
2428,0x2e6f544f629508ad:0xd4f8f1906d120fe1,False
2429,0x2e6f56e5924c576f:0x301e8f1fc2f2500,False
2430,0x2e6f5e82ef269cdf:0x401e8f1fc28e1b0,False
2431,0x2e6f61fb2660decf:0x401e8f1fc28e140,False
2432,0x2e6fb07a026ad8e5:0x3bbf7998f0ec2ea,False
2433,0x2e6fb9439ef839b5:0x4027a76e352f820,False
2434,0x2e6fb9dfbf3264c3:0x3027a76e352bbe0,False
2435,0x2e6fbef9f20859e3:0x4027a76e352f800,False
2436,0x2e6fc5334bf004a5:0x953336debf5dffe5,False
2437,0x2e6fe01fab873f61:0xc109484cee38731e,False
2438,0x2e70242ca490fe13:0xc0c68a126b258cb6,False
2439,0x2e702496f853412b:0x4027a76e352f560,False
2440,0x2e705c4425e18fa5:0x1afaf231d513dba,False
2441,0x2e70812235f55a83:0x4027a76e3530750,False
2442,0x2e7081450f254427:0x4027a76e3530760,False
2443,0x2e70867eb2352fc3:0xcbc8a6b3745f082,False
2444,0x2e708886a2357377:0x6a45c79e20536dbb,False
2445,0x2e708b4d3f0d024d:0x1e0432b9da5cb9f2,False
2446,0x2e708f68588a7619:0x7825d6f58e281e61,False
2447,0x2e70b07276c36399:0xc2127cb11580e4a4,False
2448,0x2e70b99286c51077:0x4027a76e352efd0,False
2449,0x2e70c4c8f6545eef:0xc5a6d1591a7539b3,False
2450,0x2e70d2e4706da60d:0x4027a76e352f270,False
2451,0x2e70ddfe6cca454b:0xf87e5b501190c6a0,False
2452,0x2e70de1c75ca4863:0x4027a76e352f3e0,False
2453,0x2e70ebe094d9814f:0x830a53c709938c5a,False
2454,0x2e7118d34b9ae3ab:0x9d3067f98797ae0f,False
2455,0x2e711fc413629c5f:0x4027a76e352f460,False
2456,0x2e712381589f6321:0xed528dfff74db845,False
2457,0x2e7123cdd4c25aaf:0x4027a76e352f3b0,False
2458,0x2e7724380a162e63:0xbc8117e0521e1119,False
2459,0x2e7740e3a326c045:0x6f5bfd9bc5ace9b8,False
2460,0x2e77819d35ae1d1b:0x4027a76e3532610,False
2461,0x2e77a2c48649d9c1:0x14db680216ccc11d,False
2462,0x2e77f0d41da5eb91:0x4027a76e3531440,False
2463,0x2e77f822a1101325:0x4027a76e3531400,False
2464,0x2e780b43e9fb5907:0x4027a76e3532180,False
2465,0x2e780e3c80e50d83:0x3027a76e352bd40,False
2466,0x2e78570dfd6e0647:0x25037b968333d9b2,False
2467,0x2e7874dec497be99:0x4027a76e3532160,False
2468,0x2e787583aa1fe2e9:0x4027a76e3532150,False
2469,0x2e7887333731fe9f:0xea007d403123935,False
2470,0x2e789e548f017007:0x4027a76e35316d0,False
2471,0x2e78e2fac4fe1167:0x4027a76e3532000,False
2472,0x2e78eab02c260a89:0xd93691db22d6298,False
2473,0x2e78eb1801b03d3d:0x3027a76e352bcf0,False
2474,0x2e78eb71ce21ec77:0xe54bebf2c6a8daa9,False
2475,0x2e791ad33bad6389:0x19f173f90f85d9be,False
2476,0x2e7961bc2b61a3b9:0xa01cdca45579ebf5,False
2477,0x2e798dfce1c9fc9f:0x4027a76e3532970,False
2478,0x2e799f778322e585:0xc94781a3df348b92,False
2479,0x2e79b8275f30c32b:0x4027a76e3532460,False
2480,0x2e79be537c813a33:0xafe2f173545a53ae,False
2481,0x2e79e7d772805c33:0x64380d453b074ed2,False
2482,0x2e7a0336e06c634f:0x1edc4630cd33f78a,False
2483,0x2e7a16627ad11ab1:0xe7fe4e0454bc3095,False
2484,0x2e7a18aeeb6a8c19:0x4027a76e35302c0,False
2485,0x2e7a1c951240608b:0x4027a76e352edc0,False
2486,0x2e7a2e30cb95fb21:0xe8d07ef01752d5f2,False
2487,0x2e7a3c13cf3788cd:0x4027a76e35301c0,False
2488,0x2e7a3df8574b4d97:0x4027a76e35301e0,False
2489,0x2e7a416389cafa5d:0x3027a76e352bad0,False
2490,0x2e7a55fed76d37e9:0xe79720853fbaadd8,False
2491,0x2e7a563f006fe1f3:0x4027a76e352fc50,False
2492,0x2e7a573d67931c75:0x4027a76e352fc40,False
2493,0x2e7a5787bd5b6bc5:0x21723fd4d3684f71,False
2494,0x2e7a5991519f2401:0x4027a76e352fec0,False
2495,0x2e7a6954f1c109f7:0xf6ec0511c6888d4,False
2496,0x2e7a787e692c9c69:0xf6a53e23a0c4462c,False
2497,0x2e7a829cbf5e667f:0x41b50036db533d70,False
2498,0x2e7a86bf5d28b3b7:0x4027a76e352eb50,False
2499,0x2e7a8ac512493943:0x4027a76e352eb80,False
2500,0x2e7a8b92f14daa4f:0x4027a76e352eaf0,False
2501,0x2e7a8ba89f251793:0x4027a76e352eaa0,False
2502,0x2e7a8e97c5825371:0x4027a76e352eb20,False
2503,0x2e7a8f5d736ef381:0xa0645d8ec4966c24,False
2504,0x2e7aa0f89c3920ef:0x8c0eef7d094e47ad,False
2505,0x2e7aa8dfd3f7967d:0x582948b304c4754b,False
2506,0x2e7ab5c9cd8f5215:0x4027a76e352e870,False
2507,0x2e7ae4a4039fa535:0x4027a76e352fba0,False
2508,0x2e7ae9390982f0c7:0x17c2de309e2c01b7,False
2509,0x2e7af7b1c61a279b:0x4027a76e352fe90,False
2510,0x2e7af8123af578eb:0x4027a76e352fc60,False
2511,0x2e7affec5dab572b:0x4027a76e352fc00,False
2512,0x2e7b0069cadbfcaf:0x4027a76e352fc80,False
2513,0x2e7bb343ee3aca41:0x1d9d005a0dcd50c3,False
2514,0x2e7bb6845ef1bd53:0x4027a76e352fd50,False
2515,0x2fd4b942e2b117bb:0xb8468cb5c3046ba5,False
2516,0x2fd4e24a0d623b2f:0x3039d80b220cfa0,False
2517,0x2fd54c3c6f83a013:0x4039d80b2210dd0,False
2518,0x3025e3412407117f:0x4039d80b2210990,False
2519,0x302c04c7ec8ae94f:0x3039d80b220d060,False
2520,0x3030d60114970f8d:0x3039d80b220cbd0,False
2521,0x303100290fa46825:0xa697a77d825cbb2,False
2522,0x303131cc1c3eb2fd:0x23d431c8a6908262,False
2523,0x3031604eabbd4251:0x63f26bfa4c863d20,False
2524,0x3031845c5ac9d49d:0xec50414d3469acee,False
2525,0x30324c033a75a309:0x4039d80b220fe70,False
2526,0x30325159c48d3371:0x29f0dbf41bb4d5dc,False
2527,0x30372af0e88d8511:0x4039d80b22118c0,False
2528,0x303ec3db6cd47d4d:0x75f0f1359cef451f,False
2529,0x3040377ae63dbcdf:0x3039d80b220cb90,False
2530,0x30474322df3bdf49:0xacf272f37d5cbba3,False
2531,0x304778e967f2b613:0x3039d80b220cc20,False
2532,0x31d3af399bc9f7d9:0xfaf97dec9a757b44,False
2533,0x31d51232e2dc7de3:0xc88db43d2356b310,False
2534,0x31d56e91628c4c11:0x4039d80b220d7c0,False
2535,0x31d5ab80690ee7b1:0x94dde92c3823dbe4,False
2536,0x31d9bce8c054ce05:0x3039d80b220cbb0,False
2537,0x31e3720d0a05a367:0xf875a197e86af568,False
2538,0x32138bb6231349ad:0xe8d9849640f31b7e,False
2539,0x32792b4799e5e75d:0x6dcc4d0923155967,False
2540,0x327e3d423103edd7:0x4ef229e43465a95e,False
2541,0x3287009a44b7629b:0x3030bfbcaf77270,False
2542,0x32876c93a76055cb:0xcb7b420ad8539f64,False
2543,0x682377469f96e671:0xc49ba80f3e2d7ead,False
2544,0x686c581e4ec6ff6b:0x26030bfcc0920592,False
2545,0x2dd2170670cc0e27:0x4030bfbca7d2d50,False
2546,0x2e173d73a8b9ae0f:0x4039d80b2210300,False
2547,0x2e418e12c5e40f43:0xeff4c861fec480b0,False
2548,0x2e6848256c9e44f5:0x75ce9a1669c315d6,False
2549,0x2e6849339c12dc7b:0x401e8f1fc28dd70,False
2550,0x2e6fbbb51a3425b5:0x9102690e4c1fe200,False
2551,0x2e784a53eb37a0e1:0x4027a76e35318b0,False
2552,0x2e78e9ca3033f775:0x4027a76e3530b50,False
2553,0x2e7aca065e524833:0x77e99e723f3baa9b,False
2554,0x2fd538a460df4be1:0xc940d13d891ab206,False
2555,0x302e8e14d06e689d:0x4039d80b220d280,False
2556,0x3031484a53f7da1b:0x4039d80b220fee0,False
2557,0x3037850439e05da3:0x3039d80b220cc10,False
2558,0x320a0dea859e6237:0xd0b2a55f85356781,False
2559,0x32879ef9ffb30fd3:0x3030bfbcaf77280,False
2560,0x2d6ce8139135fc2b:0x26030bfcc0920512,False
2561,0x2d8bee99987e53fd:0x3030bfbcaf77160,False
2562,0x2da474035c058aa1:0x92cb0c1ab34ae84a,False
2563,0x2dd786e5eb230b75:0xa17fd25920a543ed,False
2564,0x2e68c2753c544847:0x401e8f1fc28c6f0,False
2565,0x2e68fae1469deb9d:0x401e8f1fc28c630,False
2566,0x2e6ed7fdbfc5f761:0xed351f11e6af8794,False
2567,0x2e6ee75bc2389011:0x401e8f1fc28df40,False
2568,0x2d01e70d32288115:0x3d9d6ee9546912d9,False
2569,0x304aaa2857498d9d:0x79bc218f8694efe9,False
2570,0x304aae533834a033:0x8000a4e3f8cb542d,False
2571,0x304ab04d86d99dab:0xac01d599802b06df,False
2572,0x304ab1338e36d071:0x4c0060475ee2a03f,False
2573,0x304ab7c4366ed655:0x7d6c65962af05dcc,False
2574,0x304abfdc16a86cd3:0x62916eeda71a89b0,False
2575,0x304ac1a81559fd93:0x477f4a1a927f641b,False
2576,0x304ac221c5217b03:0xc2a2ef7ad5d122b,False
2577,0x304ac397ad2b7bd5:0x239ae45978a9b934,False
2578,0x304ac3b79e11e553:0x7a61f8967ec4d4a9,False
2579,0x304ac5069ac06373:0xfd24d9999c7bb46a,False
2580,0x304ac5c10ba72d15:0x41ea43796fd9bfdd,False
2581,0x304ac666a5698f73:0x421813bea68af537,False
2582,0x304ac8e598b893bf:0x763116f720d28c2a,False
2583,0x304aca54b42fae9f:0xd0821d066c1cd252,False
2584,0x304acdaff70f2ebf:0x50f58066bc48b15,False
2585,0x304acf017e47849b:0xd41c6ac04165392f,False
2586,0x304ad061bc4f0c37:0x7f9757ee1bb57f51,False
2587,0x304ad1b7ee66664d:0x3d9626d41768f7a2,False
2588,0x304ad3af7e0d2ed5:0x4e38a4f12d96fd03,False
2589,0x304ad88addc5794f:0xcb9a41607f73d0ad,False
2590,0x304adbb802957411:0xda7cfce90a39a3c8,False
2591,0x304ae81ecd8b86b5:0xb25d21e469e4c2e9,False
2592,0x304aea510872483b:0x4d5ba1dcdcfffa55,False
2593,0x304b24bf421fb8d9:0x91b90cb70fabefe8,False
2594,0x304b29285598463d:0x136fcb1bb0e6176c,False
2595,0x304b296a4c577557:0xbc3491a67f5af508,False
2596,0x304b336bd1584a19:0x1e288d0577788fd5,False
2597,0x304b35f75b50c523:0x970f78a604972100,False
2598,0x304b38688900ac07:0xc4785bcd2c4896,False
2599,0x304b43a4104b9b1f:0x67a82eb1691ea814,False
2600,0x304b44974ac2ef47:0x570491a0e03b1b7b,False
2601,0x304b4d5ea30a7689:0x3d3f9aa7e899bbc8,False
2602,0x304b4ff88a741485:0xcb6e3d09add8a180,False
2603,0x304b5831f4df204f:0x739a80d0d9e73cd7,False
2604,0x304b5a234ade3b5f:0x9fc7b2a5d90479e6,False
2605,0x304b5fb7fa0081e1:0x28c957331fe0b0cd,False
2606,0x304c790ff3458df3:0x50aed5acf5d46eae,False
2607,0x304c97e719e8e24d:0xfe00f20d9fe01627,False
2608,0x304c9b86ff30fe27:0x8753f47f16faf5a2,False
2609,0x304ca239bd2471fd:0x7644a2e2c01442dd,False
2610,0x304cae64a2475493:0x625c8958dddf5b6d,False
2611,0x31b427738d925c8b:0xd573e87afb95e6ac,False
2612,0x31b4317a187f5a31:0x61a37587de4d867c,False
2613,0x31b4ac030c67fac9:0xa6dd955b29e90d32,False
2614,0x31b4c4d060c6d61f:0x66951ddf47a55aa8,False
2615,0x31b4c91bd225834d:0xdc1db647c276463e,False
2616,0x31b505504e97bc77:0xd3faaef1116c8444,False
2617,0x31b52ae61b984fcf:0x272f9d2aeeba545a,False
2618,0x31b52d28eaf1563b:0x2a379e868a23251c,False
2619,0x31b54b441c4f74d1:0x4701f3c93c43e850,False
2620,0x31b6540dd6908d9d:0x8b268f9e0923b50,False
2621,0x31b670a18abc418f:0xb744c535a768028f,False
2622,0x31b6852c6c80c0ad:0xc9788ec825ef9f97,False
2623,0x31b69303e22ab74d:0x2f40431136950580,False
2624,0x31b6a0d5efb3ec93:0x83d953a86c79fb50,False
2625,0x31b6a2b396f8ca25:0x8e34a0ac8586972e,False
2626,0x31b6ac09aea8cc23:0x967a34af9374d900,False
